Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
CUST0295,PROD0041,Category 7,106.88,2020-05-05
CUST0228,PROD0032,Category 2,133.05,2020-06-17
CUST0299,PROD0015,Category 9,24.59,2024-01-11
CUST0201,PROD0002,Category 1,37.56,2021-07-19
CUST0479,PROD0033,Category 2,81.14,2021-04-24
CUST0004,PROD0015,Category 9,73.17,2022-09-06
CUST0271,PROD0047,Category 6,138.03,2023-05-28
CUST0027,PROD0047,Category 6,174.54,2021-10-27
CUST0358,PROD0018,Category 2,43.54,2021-11-17
CUST0393,PROD0017,Category 7,168.12,2021-12-15
CUST0183,PROD0048,Category 4,144.98,2021-02-01
CUST0129,PROD0047,Category 6,79.16,2022-07-05
CUST0237,PROD0037,Category 5,121.93,2020-01-31
CUST0203,PROD0049,Category 2,146.85,2020-05-06
CUST0297,PROD0048,Category 4,160.38,2020-03-12
CUST0037,PROD0038,Category 6,17.65,2023-08-13
CUST0048,PROD0026,Category 3,130.73,2025-01-12
CUST0053,PROD0017,Category 7,73.44,2022-08-30
CUST0097,PROD0004,Category 1,72.27,2021-08-03
CUST0229,PROD0013,Category 6,75.77,2022-04-21
CUST0035,PROD0033,Category 2,191.76,2022-04-15
CUST0470,PROD0015,Category 9,81.61,2021-09-30
CUST0256,PROD0016,Category 6,156.17,2021-03-03
CUST0308,PROD0036,Category 1,46.15,2023-11-26
CUST0222,PROD0010,Category 6,74.79,2020-05-25
CUST0393,PROD0045,Category 5,180.67,2023-06-01
CUST0440,PROD0004,Category 1,34.54,2023-03-03
CUST0434,PROD0033,Category 2,190.15,2022-05-16
CUST0472,PROD0004,Category 1,63.69,2023-01-20
CUST0115,PROD0007,Category 5,56.47,2024-01-13
CUST0461,PROD0049,Category 2,84.5,2023-12-21
CUST0283,PROD0011,Category 2,65.73,2022-11-27
CUST0467,PROD0048,Category 4,142.24,2022-11-05
CUST0051,PROD0024,Category 5,103.56,2021-03-27
CUST0280,PROD0032,Category 2,85.6,2021-08-16
CUST0131,PROD0025,Category 1,85.31,2020-04-09
CUST0240,PROD0003,Category 4,144.37,2021-03-10
CUST0161,PROD0026,Category 3,173.81,2024-09-23
CUST0416,PROD0046,Category 3,117.23,2021-06-24
CUST0302,PROD0036,Category 1,121.91,2023-02-19
CUST0428,PROD0004,Category 1,183.76,2024-10-20
CUST0264,PROD0003,Category 4,188.13,2022-07-23
CUST0450,PROD0009,Category 3,135.64,2023-06-27
CUST0265,PROD0032,Category 2,86.34,2022-10-26
CUST0321,PROD0001,Category 6,122.1,2022-10-16
CUST0490,PROD0027,Category 10,69.14,2021-06-13
CUST0474,PROD0045,Category 5,189.84,2024-04-16
CUST0206,PROD0007,Category 5,93.84,2024-09-24
CUST0489,PROD0025,Category 1,143.16,2024-01-30
CUST0193,PROD0032,Category 2,41.48,2021-11-02
CUST0090,PROD0011,Category 2,174.7,2023-04-08
CUST0191,PROD0043,Category 9,188.18,2024-05-28
CUST0177,PROD0050,Category 10,87.64,2022-05-06
CUST0464,PROD0031,Category 8,15.43,2024-07-03
CUST0097,PROD0047,Category 6,126.64,2024-09-01
CUST0015,PROD0047,Category 6,154.1,2021-10-22
CUST0385,PROD0036,Category 1,189.11,2020-08-13
CUST0108,PROD0045,Category 5,149.09,2020-10-23
CUST0289,PROD0024,Category 5,73.58,2021-05-07
CUST0452,PROD0006,Category 3,61.92,2022-12-10
CUST0088,PROD0004,Category 1,85.6,2023-11-05
CUST0364,PROD0034,Category 6,105.87,2021-12-12
CUST0324,PROD0032,Category 2,166.01,2020-10-03
CUST0354,PROD0003,Category 4,18.78,2021-10-30
CUST0389,PROD0022,Category 8,146.36,2023-09-17
CUST0266,PROD0027,Category 10,104.34,2024-08-09
CUST0049,PROD0026,Category 3,74.67,2021-11-22
CUST0462,PROD0029,Category 2,197.72,2024-06-28
CUST0171,PROD0021,Category 2,117.43,2021-03-14
CUST0267,PROD0008,Category 10,32.73,2024-02-04
CUST0400,PROD0001,Category 6,15.55,2021-05-21
CUST0048,PROD0044,Category 5,168.13,2022-01-01
CUST0175,PROD0005,Category 5,28.12,2023-09-06
CUST0219,PROD0001,Category 6,54.12,2022-04-24
CUST0363,PROD0043,Category 9,109.47,2020-10-01
CUST0134,PROD0022,Category 8,131.96,2024-11-17
CUST0100,PROD0002,Category 1,185.78,2024-11-15
CUST0168,PROD0004,Category 1,36.56,2021-03-18
CUST0002,PROD0026,Category 3,39.58,2023-01-29
CUST0344,PROD0017,Category 7,144.61,2023-08-04
CUST0301,PROD0038,Category 6,127.5,2023-06-22
CUST0117,PROD0011,Category 2,184.4,2022-05-13
CUST0196,PROD0017,Category 7,167.53,2020-06-29
CUST0069,PROD0001,Category 6,26.76,2023-02-13
CUST0275,PROD0012,Category 4,39.77,2023-02-28
CUST0008,PROD0045,Category 5,36.44,2020-05-08
CUST0089,PROD0020,Category 8,103.21,2023-06-04
CUST0282,PROD0045,Category 5,23.6,2021-06-19
CUST0273,PROD0010,Category 6,123.73,2023-10-16
CUST0202,PROD0029,Category 2,158.67,2022-08-02
CUST0479,PROD0042,Category 10,186.53,2024-12-15
CUST0498,PROD0046,Category 3,113.19,2023-04-22
CUST0385,PROD0022,Category 8,51.39,2022-10-04
CUST0178,PROD0015,Category 9,51.05,2020-04-15
CUST0369,PROD0042,Category 10,78.71,2022-12-10
CUST0418,PROD0021,Category 2,191.91,2023-04-27
CUST0385,PROD0020,Category 8,130.03,2021-10-22
CUST0353,PROD0008,Category 10,173.74,2022-08-14
CUST0095,PROD0002,Category 1,106.26,2021-08-02
CUST0155,PROD0045,Category 5,170.9,2023-02-22
CUST0373,PROD0026,Category 3,17.32,2023-08-21
CUST0347,PROD0017,Category 7,91.65,2020-10-17
CUST0418,PROD0049,Category 2,23.44,2023-04-06
CUST0207,PROD0036,Category 1,44.52,2021-12-20
CUST0135,PROD0021,Category 2,71.35,2022-10-19
CUST0480,PROD0047,Category 6,162.57,2020-08-17
CUST0243,PROD0025,Category 1,13.73,2023-07-31
CUST0454,PROD0003,Category 4,104.0,2022-06-15
CUST0487,PROD0026,Category 3,180.28,2021-07-05
CUST0287,PROD0044,Category 5,146.58,2022-01-30
CUST0387,PROD0048,Category 4,183.32,2022-10-01
CUST0216,PROD0004,Category 1,14.05,2023-05-12
CUST0146,PROD0047,Category 6,112.72,2023-03-14
CUST0184,PROD0049,Category 2,109.92,2023-01-08
CUST0226,PROD0044,Category 5,15.7,2023-11-05
CUST0182,PROD0011,Category 2,36.24,2023-12-05
CUST0037,PROD0045,Category 5,89.45,2024-05-26
CUST0407,PROD0048,Category 4,175.61,2022-05-27
CUST0288,PROD0027,Category 10,24.36,2022-01-26
CUST0402,PROD0026,Category 3,140.37,2022-01-11
CUST0211,PROD0028,Category 5,74.74,2022-12-15
CUST0301,PROD0046,Category 3,127.22,2021-08-29
CUST0350,PROD0030,Category 7,88.35,2020-05-02
CUST0398,PROD0034,Category 6,136.6,2022-01-12
CUST0228,PROD0046,Category 3,54.97,2020-05-07
CUST0125,PROD0021,Category 2,52.17,2023-06-15
CUST0151,PROD0012,Category 4,74.16,2020-07-06
CUST0211,PROD0024,Category 5,102.48,2020-03-07
CUST0320,PROD0025,Category 1,11.22,2023-09-12
CUST0407,PROD0025,Category 1,58.31,2024-08-21
CUST0084,PROD0002,Category 1,134.63,2020-07-06
CUST0022,PROD0028,Category 5,87.87,2024-12-02
CUST0144,PROD0025,Category 1,78.55,2021-07-27
CUST0491,PROD0047,Category 6,128.64,2024-08-31
CUST0359,PROD0008,Category 10,157.65,2020-10-26
CUST0363,PROD0018,Category 2,190.64,2022-02-02
CUST0207,PROD0037,Category 5,112.9,2023-11-17
CUST0359,PROD0045,Category 5,168.41,2023-11-29
CUST0336,PROD0044,Category 5,23.77,2022-07-19
CUST0113,PROD0032,Category 2,30.73,2024-01-14
CUST0335,PROD0038,Category 6,168.08,2024-10-11
CUST0031,PROD0011,Category 2,82.74,2022-01-17
CUST0318,PROD0011,Category 2,78.64,2021-11-04
CUST0499,PROD0010,Category 6,145.2,2022-06-10
CUST0327,PROD0016,Category 6,164.73,2021-03-09
CUST0297,PROD0005,Category 5,27.96,2020-07-04
CUST0246,PROD0018,Category 2,38.38,2023-01-08
CUST0443,PROD0026,Category 3,181.62,2022-04-11
CUST0122,PROD0026,Category 3,92.01,2021-11-14
CUST0080,PROD0013,Category 6,185.95,2023-10-26
CUST0431,PROD0011,Category 2,27.45,2020-03-05
CUST0481,PROD0018,Category 2,60.44,2024-11-05
CUST0195,PROD0050,Category 10,57.43,2024-12-01
CUST0499,PROD0020,Category 8,179.22,2023-07-07
CUST0083,PROD0008,Category 10,54.9,2024-03-11
CUST0145,PROD0016,Category 6,94.09,2023-07-23
CUST0209,PROD0005,Category 5,63.9,2024-05-29
CUST0206,PROD0049,Category 2,70.37,2023-12-09
CUST0316,PROD0026,Category 3,81.48,2020-09-13
CUST0241,PROD0029,Category 2,50.97,2023-05-02
CUST0482,PROD0033,Category 2,109.66,2023-08-22
CUST0055,PROD0016,Category 6,170.13,2023-12-09
CUST0228,PROD0038,Category 6,136.12,2024-10-02
CUST0344,PROD0015,Category 9,48.32,2023-01-08
CUST0213,PROD0036,Category 1,33.32,2023-01-06
CUST0197,PROD0003,Category 4,139.98,2022-02-24
CUST0089,PROD0046,Category 3,152.33,2024-11-10
CUST0031,PROD0043,Category 9,159.91,2021-04-18
CUST0290,PROD0042,Category 10,111.33,2023-12-23
CUST0496,PROD0012,Category 4,51.03,2022-04-16
CUST0043,PROD0014,Category 4,170.62,2022-01-04
CUST0267,PROD0004,Category 1,87.15,2023-06-11
CUST0494,PROD0006,Category 3,173.56,2022-07-16
CUST0009,PROD0015,Category 9,77.06,2021-03-23
CUST0045,PROD0029,Category 2,54.89,2023-04-06
CUST0395,PROD0020,Category 8,181.97,2020-07-29
CUST0031,PROD0036,Category 1,67.0,2021-02-20
CUST0249,PROD0005,Category 5,185.22,2023-09-24
CUST0202,PROD0047,Category 6,84.54,2021-01-22
CUST0119,PROD0033,Category 2,163.0,2020-08-26
CUST0415,PROD0024,Category 5,123.58,2021-04-26
CUST0023,PROD0021,Category 2,18.47,2023-04-27
CUST0408,PROD0021,Category 2,126.09,2023-09-02
CUST0468,PROD0035,Category 2,93.76,2023-12-19
CUST0017,PROD0007,Category 5,53.84,2021-11-13
CUST0165,PROD0013,Category 6,96.6,2020-09-28
CUST0100,PROD0011,Category 2,25.71,2024-12-23
CUST0143,PROD0016,Category 6,92.7,2022-06-16
CUST0024,PROD0016,Category 6,102.48,2023-07-28
CUST0275,PROD0012,Category 4,135.62,2020-12-19
CUST0372,PROD0040,Category 3,123.67,2022-08-14
CUST0157,PROD0024,Category 5,12.43,2022-12-17
CUST0182,PROD0019,Category 4,101.34,2020-01-29
CUST0206,PROD0015,Category 9,73.08,2023-02-08
CUST0381,PROD0022,Category 8,168.63,2023-01-18
CUST0318,PROD0020,Category 8,22.23,2022-08-14
CUST0126,PROD0022,Category 8,95.57,2023-10-13
CUST0280,PROD0037,Category 5,125.82,2022-07-26
CUST0007,PROD0034,Category 6,65.18,2023-08-13
CUST0152,PROD0043,Category 9,123.64,2023-03-01
CUST0484,PROD0007,Category 5,27.49,2021-08-03
CUST0179,PROD0006,Category 3,156.31,2021-10-17
CUST0107,PROD0024,Category 5,172.84,2023-08-31
CUST0172,PROD0022,Category 8,64.11,2020-12-30
CUST0500,PROD0015,Category 9,20.06,2022-09-15
CUST0212,PROD0011,Category 2,60.39,2023-08-20
CUST0275,PROD0029,Category 2,12.03,2024-01-23
CUST0309,PROD0030,Category 7,131.94,2024-11-15
CUST0416,PROD0012,Category 4,171.77,2021-09-30
CUST0296,PROD0016,Category 6,114.07,2020-11-17
CUST0100,PROD0009,Category 3,101.43,2020-04-06
CUST0281,PROD0026,Category 3,67.23,2022-12-09
CUST0070,PROD0012,Category 4,129.04,2022-04-04
CUST0071,PROD0008,Category 10,16.27,2024-12-22
CUST0466,PROD0016,Category 6,196.31,2022-06-09
CUST0303,PROD0024,Category 5,160.94,2024-05-26
CUST0193,PROD0031,Category 8,172.44,2021-07-01
CUST0214,PROD0026,Category 3,187.15,2024-04-05
CUST0126,PROD0034,Category 6,111.5,2024-11-22
CUST0496,PROD0008,Category 10,197.34,2021-07-07
CUST0168,PROD0038,Category 6,44.9,2020-07-19
CUST0240,PROD0023,Category 2,45.18,2024-05-07
CUST0494,PROD0025,Category 1,108.56,2023-10-03
CUST0369,PROD0011,Category 2,64.29,2021-08-31
CUST0276,PROD0044,Category 5,62.73,2021-12-26
CUST0415,PROD0024,Category 5,54.37,2024-01-23
CUST0083,PROD0030,Category 7,132.92,2023-01-10
CUST0197,PROD0048,Category 4,194.16,2020-08-31
CUST0200,PROD0041,Category 7,48.89,2021-08-25
CUST0072,PROD0040,Category 3,170.57,2024-08-06
CUST0031,PROD0047,Category 6,149.41,2020-10-28
CUST0449,PROD0049,Category 2,43.21,2025-01-04
CUST0008,PROD0027,Category 10,32.41,2020-11-11
CUST0395,PROD0030,Category 7,169.48,2024-07-02
CUST0121,PROD0018,Category 2,120.12,2020-05-18
CUST0167,PROD0012,Category 4,10.12,2023-06-18
CUST0476,PROD0019,Category 4,169.94,2022-06-03
CUST0228,PROD0037,Category 5,27.08,2021-10-18
CUST0391,PROD0033,Category 2,75.8,2021-10-25
CUST0442,PROD0029,Category 2,75.58,2024-11-12
CUST0445,PROD0049,Category 2,77.47,2023-07-20
CUST0102,PROD0030,Category 7,88.18,2022-01-08
CUST0223,PROD0002,Category 1,135.6,2021-10-27
CUST0329,PROD0017,Category 7,38.92,2024-02-08
CUST0068,PROD0031,Category 8,186.9,2021-11-10
CUST0380,PROD0003,Category 4,58.12,2024-10-10
CUST0194,PROD0011,Category 2,80.33,2023-07-12
CUST0390,PROD0045,Category 5,147.96,2022-11-23
CUST0154,PROD0037,Category 5,105.23,2023-11-05
CUST0401,PROD0017,Category 7,133.57,2022-02-10
CUST0379,PROD0031,Category 8,148.05,2022-10-22
CUST0242,PROD0038,Category 6,37.58,2023-06-01
CUST0147,PROD0027,Category 10,32.47,2024-04-27
CUST0315,PROD0033,Category 2,53.3,2021-03-14
CUST0047,PROD0016,Category 6,80.0,2023-05-20
CUST0360,PROD0004,Category 1,115.41,2022-05-17
CUST0188,PROD0008,Category 10,139.76,2024-01-19
CUST0342,PROD0001,Category 6,100.32,2020-05-17
CUST0429,PROD0012,Category 4,124.36,2020-03-25
CUST0181,PROD0032,Category 2,95.21,2022-05-03
CUST0102,PROD0028,Category 5,101.87,2024-07-01
CUST0420,PROD0036,Category 1,42.12,2023-03-03
CUST0491,PROD0034,Category 6,132.73,2024-01-19
CUST0078,PROD0002,Category 1,117.58,2021-11-07
CUST0263,PROD0025,Category 1,36.68,2023-12-13
CUST0255,PROD0028,Category 5,27.41,2021-11-18
CUST0309,PROD0002,Category 1,64.5,2022-11-20
CUST0372,PROD0031,Category 8,47.33,2024-12-29
CUST0359,PROD0018,Category 2,11.9,2024-12-19
CUST0035,PROD0039,Category 1,115.82,2023-01-23
CUST0456,PROD0045,Category 5,30.76,2022-06-09
CUST0209,PROD0019,Category 4,199.83,2022-06-12
CUST0215,PROD0034,Category 6,166.71,2023-10-15
CUST0003,PROD0029,Category 2,157.63,2022-01-02
CUST0208,PROD0044,Category 5,141.56,2022-09-16
CUST0101,PROD0042,Category 10,82.04,2023-04-23
CUST0466,PROD0025,Category 1,129.21,2023-06-25
CUST0148,PROD0019,Category 4,182.86,2020-02-21
CUST0019,PROD0022,Category 8,46.2,2021-02-22
CUST0245,PROD0047,Category 6,177.24,2020-04-30
CUST0002,PROD0021,Category 2,143.18,2021-07-25
CUST0324,PROD0032,Category 2,61.78,2024-12-14
CUST0483,PROD0031,Category 8,34.8,2024-05-23
CUST0052,PROD0014,Category 4,140.31,2021-11-29
CUST0383,PROD0023,Category 2,198.25,2023-12-29
CUST0203,PROD0050,Category 10,167.09,2020-01-01
CUST0392,PROD0028,Category 5,100.83,2020-07-02
CUST0500,PROD0016,Category 6,114.97,2020-02-08
CUST0444,PROD0028,Category 5,175.85,2020-10-15
CUST0477,PROD0034,Category 6,97.07,2020-02-11
CUST0312,PROD0037,Category 5,147.4,2021-09-24
CUST0065,PROD0045,Category 5,49.76,2024-12-11
CUST0187,PROD0024,Category 5,68.8,2023-06-27
CUST0474,PROD0005,Category 5,60.28,2020-03-15
CUST0286,PROD0037,Category 5,153.91,2020-08-19
CUST0316,PROD0007,Category 5,61.45,2022-07-16
CUST0296,PROD0030,Category 7,145.57,2024-02-15
CUST0312,PROD0042,Category 10,109.34,2024-02-27
CUST0345,PROD0026,Category 3,60.83,2022-08-01
CUST0281,PROD0002,Category 1,140.08,2021-10-10
CUST0105,PROD0031,Category 8,197.27,2023-11-27
CUST0139,PROD0045,Category 5,147.57,2024-10-08
CUST0162,PROD0031,Category 8,105.54,2021-09-08
CUST0023,PROD0001,Category 6,170.38,2021-02-10
CUST0304,PROD0012,Category 4,167.3,2024-04-19
CUST0210,PROD0035,Category 2,57.59,2023-09-09
CUST0386,PROD0049,Category 2,53.12,2021-07-14
CUST0411,PROD0038,Category 6,34.48,2021-06-24
CUST0170,PROD0037,Category 5,143.65,2024-12-21
CUST0392,PROD0030,Category 7,45.83,2022-12-29
CUST0481,PROD0018,Category 2,163.65,2024-01-23
CUST0142,PROD0030,Category 7,105.27,2022-08-25
CUST0421,PROD0037,Category 5,81.82,2020-02-27
CUST0344,PROD0023,Category 2,110.63,2022-03-23
CUST0266,PROD0045,Category 5,45.54,2024-11-02
CUST0221,PROD0031,Category 8,143.37,2023-10-08
CUST0452,PROD0019,Category 4,100.84,2020-12-05
CUST0165,PROD0035,Category 2,152.19,2023-01-09
CUST0413,PROD0015,Category 9,39.49,2021-10-14
CUST0088,PROD0049,Category 2,195.76,2024-01-23
CUST0274,PROD0017,Category 7,135.78,2022-06-06
CUST0155,PROD0035,Category 2,15.08,2021-08-10
CUST0024,PROD0002,Category 1,100.99,2021-10-13
CUST0391,PROD0029,Category 2,140.94,2021-12-27
CUST0195,PROD0034,Category 6,194.04,2021-02-08
CUST0309,PROD0021,Category 2,65.41,2022-11-08
CUST0247,PROD0016,Category 6,130.6,2020-03-17
CUST0144,PROD0033,Category 2,103.08,2020-07-09
CUST0144,PROD0034,Category 6,158.43,2023-02-19
CUST0276,PROD0046,Category 3,54.35,2021-04-28
CUST0041,PROD0046,Category 3,145.23,2024-03-19
CUST0325,PROD0022,Category 8,109.9,2021-04-18
CUST0147,PROD0033,Category 2,194.46,2023-08-09
CUST0342,PROD0008,Category 10,158.52,2022-07-21
CUST0066,PROD0042,Category 10,56.52,2021-06-27
CUST0309,PROD0010,Category 6,121.71,2024-12-15
CUST0373,PROD0009,Category 3,187.63,2020-01-26
CUST0112,PROD0002,Category 1,126.1,2022-08-16
CUST0391,PROD0035,Category 2,75.01,2024-11-20
CUST0020,PROD0002,Category 1,13.3,2023-01-22
CUST0265,PROD0031,Category 8,52.4,2024-11-23
CUST0441,PROD0020,Category 8,85.69,2021-11-05
CUST0306,PROD0039,Category 1,61.98,2021-02-11
CUST0274,PROD0036,Category 1,139.85,2022-03-02
CUST0219,PROD0020,Category 8,125.18,2024-04-24
CUST0169,PROD0010,Category 6,109.06,2021-07-10
CUST0006,PROD0021,Category 2,134.63,2024-06-12
CUST0160,PROD0043,Category 9,74.56,2023-06-19
CUST0178,PROD0004,Category 1,124.33,2024-10-12
CUST0368,PROD0001,Category 6,76.59,2021-01-16
CUST0270,PROD0006,Category 3,169.32,2024-09-24
CUST0040,PROD0014,Category 4,37.87,2020-04-23
CUST0303,PROD0024,Category 5,47.7,2023-08-25
CUST0261,PROD0049,Category 2,146.72,2024-07-25
CUST0451,PROD0047,Category 6,129.68,2020-08-23
CUST0281,PROD0050,Category 10,12.31,2023-11-06
CUST0323,PROD0017,Category 7,118.71,2021-04-09
CUST0166,PROD0043,Category 9,71.05,2024-08-04
CUST0011,PROD0041,Category 7,18.32,2021-05-31
CUST0121,PROD0001,Category 6,94.01,2022-07-08
CUST0432,PROD0028,Category 5,147.01,2021-01-19
CUST0247,PROD0014,Category 4,143.77,2022-02-01
CUST0321,PROD0020,Category 8,38.33,2024-08-24
CUST0342,PROD0004,Category 1,184.61,2020-05-09
CUST0138,PROD0024,Category 5,39.1,2022-09-16
CUST0185,PROD0047,Category 6,76.51,2024-08-08
CUST0496,PROD0034,Category 6,77.38,2021-03-06
CUST0315,PROD0003,Category 4,163.01,2022-02-16
CUST0009,PROD0010,Category 6,10.42,2022-04-19
CUST0055,PROD0018,Category 2,68.16,2022-10-12
CUST0395,PROD0041,Category 7,167.7,2021-11-01
CUST0123,PROD0028,Category 5,190.73,2020-07-14
CUST0235,PROD0030,Category 7,71.59,2023-05-27
CUST0028,PROD0020,Category 8,174.4,2023-01-08
CUST0084,PROD0047,Category 6,42.73,2023-05-06
CUST0128,PROD0034,Category 6,98.37,2022-01-25
CUST0114,PROD0046,Category 3,84.18,2020-07-04
CUST0487,PROD0012,Category 4,85.69,2021-06-18
CUST0339,PROD0033,Category 2,191.64,2021-11-03
CUST0078,PROD0003,Category 4,191.56,2022-02-15
CUST0443,PROD0011,Category 2,26.42,2020-06-08
CUST0270,PROD0027,Category 10,142.55,2020-11-09
CUST0259,PROD0003,Category 4,82.92,2023-11-14
CUST0245,PROD0041,Category 7,72.12,2024-09-10
CUST0182,PROD0021,Category 2,23.99,2024-12-07
CUST0233,PROD0015,Category 9,11.83,2024-02-20
CUST0026,PROD0041,Category 7,34.23,2020-03-01
CUST0404,PROD0010,Category 6,57.17,2021-08-13
CUST0313,PROD0043,Category 9,126.83,2024-11-08
CUST0351,PROD0024,Category 5,34.56,2021-05-14
CUST0315,PROD0014,Category 4,155.88,2024-01-01
CUST0154,PROD0016,Category 6,28.8,2022-11-21
CUST0425,PROD0033,Category 2,190.2,2023-01-11
CUST0039,PROD0006,Category 3,126.6,2021-04-09
CUST0047,PROD0004,Category 1,54.36,2022-05-10
CUST0009,PROD0033,Category 2,171.81,2022-09-15
CUST0169,PROD0045,Category 5,102.99,2024-03-28
CUST0270,PROD0002,Category 1,46.15,2020-05-01
CUST0235,PROD0027,Category 10,143.91,2021-08-10
CUST0030,PROD0019,Category 4,98.41,2022-06-14
CUST0039,PROD0038,Category 6,129.75,2022-04-25
CUST0269,PROD0003,Category 4,76.55,2022-10-12
CUST0135,PROD0042,Category 10,67.36,2021-05-24
CUST0243,PROD0046,Category 3,185.81,2022-08-15
CUST0348,PROD0048,Category 4,39.48,2024-01-06
CUST0388,PROD0044,Category 5,80.9,2020-11-23
CUST0466,PROD0046,Category 3,54.07,2023-12-12
CUST0210,PROD0019,Category 4,134.27,2021-01-09
CUST0466,PROD0008,Category 10,10.21,2024-05-06
CUST0372,PROD0016,Category 6,16.1,2022-10-13
CUST0361,PROD0048,Category 4,110.53,2023-04-06
CUST0484,PROD0006,Category 3,135.29,2021-02-03
CUST0059,PROD0009,Category 3,43.12,2023-04-07
CUST0383,PROD0034,Category 6,46.09,2020-08-24
CUST0090,PROD0014,Category 4,196.72,2020-02-07
CUST0234,PROD0026,Category 3,179.57,2020-03-30
CUST0225,PROD0023,Category 2,28.94,2024-02-24
CUST0384,PROD0035,Category 2,29.65,2023-10-11
CUST0443,PROD0040,Category 3,152.84,2021-10-15
CUST0180,PROD0025,Category 1,111.57,2023-09-29
CUST0047,PROD0022,Category 8,64.05,2022-01-26
CUST0056,PROD0026,Category 3,67.52,2024-05-21
CUST0428,PROD0030,Category 7,57.06,2022-08-12
CUST0294,PROD0046,Category 3,50.76,2022-05-31
CUST0017,PROD0007,Category 5,27.59,2021-09-16
CUST0186,PROD0012,Category 4,43.52,2020-01-24
CUST0354,PROD0047,Category 6,175.78,2020-11-14
CUST0082,PROD0014,Category 4,172.61,2022-11-17
CUST0248,PROD0047,Category 6,157.58,2024-02-08
CUST0123,PROD0040,Category 3,80.44,2022-07-26
CUST0339,PROD0025,Category 1,105.74,2024-09-22
CUST0107,PROD0042,Category 10,51.24,2021-09-24
CUST0305,PROD0038,Category 6,16.76,2022-07-25
CUST0241,PROD0034,Category 6,148.98,2023-06-11
CUST0149,PROD0043,Category 9,49.56,2021-04-19
CUST0287,PROD0041,Category 7,142.47,2022-08-26
CUST0076,PROD0017,Category 7,48.25,2024-10-03
CUST0006,PROD0004,Category 1,174.13,2021-11-22
CUST0033,PROD0021,Category 2,98.47,2020-05-03
CUST0341,PROD0003,Category 4,92.64,2024-07-31
CUST0044,PROD0009,Category 3,98.82,2022-04-09
CUST0118,PROD0007,Category 5,140.38,2023-10-11
CUST0102,PROD0029,Category 2,123.04,2024-04-15
CUST0100,PROD0024,Category 5,127.75,2021-07-15
CUST0292,PROD0009,Category 3,109.41,2020-10-12
CUST0337,PROD0041,Category 7,46.04,2021-11-03
CUST0175,PROD0031,Category 8,92.34,2024-03-29
CUST0345,PROD0038,Category 6,105.48,2020-10-05
CUST0233,PROD0029,Category 2,87.62,2020-10-22
CUST0473,PROD0044,Category 5,50.54,2022-11-22
CUST0170,PROD0024,Category 5,144.62,2023-03-15
CUST0026,PROD0047,Category 6,13.83,2021-11-21
CUST0481,PROD0006,Category 3,164.41,2025-01-02
CUST0090,PROD0026,Category 3,195.14,2021-07-09
CUST0051,PROD0013,Category 6,58.26,2024-06-14
CUST0354,PROD0030,Category 7,10.57,2023-03-05
CUST0283,PROD0048,Category 4,188.66,2023-03-23
CUST0062,PROD0005,Category 5,90.15,2020-06-30
CUST0210,PROD0022,Category 8,159.84,2022-03-17
CUST0104,PROD0006,Category 3,128.05,2022-09-12
CUST0471,PROD0036,Category 1,13.03,2023-02-27
CUST0240,PROD0010,Category 6,194.49,2024-11-23
CUST0494,PROD0041,Category 7,88.06,2021-09-20
CUST0489,PROD0038,Category 6,177.49,2022-01-20
CUST0266,PROD0010,Category 6,172.41,2023-11-28
CUST0175,PROD0025,Category 1,49.17,2023-10-06
CUST0284,PROD0002,Category 1,137.79,2023-01-10
CUST0401,PROD0044,Category 5,156.41,2024-08-06
CUST0365,PROD0001,Category 6,194.36,2024-09-22
CUST0331,PROD0043,Category 9,22.84,2021-05-30
CUST0109,PROD0007,Category 5,86.49,2020-10-09
CUST0339,PROD0013,Category 6,13.6,2022-10-01
CUST0239,PROD0030,Category 7,162.61,2024-06-20
CUST0080,PROD0005,Category 5,69.65,2021-10-15
CUST0400,PROD0036,Category 1,129.34,2020-06-09
CUST0133,PROD0049,Category 2,79.94,2020-11-20
CUST0055,PROD0026,Category 3,87.24,2020-06-07
CUST0387,PROD0030,Category 7,20.09,2024-08-11
CUST0161,PROD0007,Category 5,149.11,2024-09-05
CUST0287,PROD0024,Category 5,138.2,2021-04-08
CUST0129,PROD0028,Category 5,138.65,2020-01-20
CUST0071,PROD0029,Category 2,22.68,2023-07-10
CUST0238,PROD0017,Category 7,129.72,2020-06-18
CUST0235,PROD0026,Category 3,13.34,2024-11-20
CUST0316,PROD0046,Category 3,78.51,2020-08-03
CUST0441,PROD0043,Category 9,102.42,2022-09-03
CUST0425,PROD0028,Category 5,111.21,2021-09-09
CUST0315,PROD0033,Category 2,149.38,2023-04-17
CUST0271,PROD0008,Category 10,25.55,2024-02-27
CUST0048,PROD0028,Category 5,143.57,2021-02-21
CUST0354,PROD0030,Category 7,37.51,2024-05-05
CUST0156,PROD0005,Category 5,29.46,2023-11-25
CUST0353,PROD0021,Category 2,157.97,2024-04-23
CUST0079,PROD0038,Category 6,11.54,2022-05-19
CUST0169,PROD0017,Category 7,162.87,2020-12-31
CUST0083,PROD0027,Category 10,58.1,2023-05-10
CUST0160,PROD0039,Category 1,135.65,2021-02-04
CUST0034,PROD0036,Category 1,196.06,2025-01-17
